cell_id,lat,lon,elevation_m,slope_deg,rain_1h,rain_3h,rain_6h,rain_24h,rain_72h,rain_intensity,rain_acceleration,soil_moisture_surface,soil_saturation_index,antecedent_rain_48h,flood_event
36,26.05,91.49,248.0,13.8,24.6,54.12,81.18,67.9,122.22,24.6,6.56,0.507,1.0,41.04,1
36,26.05,91.49,248.0,13.8,7.4,16.28,24.42,38.7,69.66,7.4,1.97,0.508,1.0,45.24,1
36,26.05,91.49,248.0,13.8,9.0,19.8,29.7,49.1,88.38,9.0,2.4,0.51,1.0,58.68,1
36,26.05,91.49,248.0,13.8,3.8,8.36,12.54,10.6,19.08,3.8,1.01,0.504,1.0,6.54,1
36,26.05,91.49,248.0,13.8,1.6,3.52,5.28,7.5,13.5,1.6,0.43,0.504,1.0,8.22,1
36,26.05,91.49,248.0,13.8,3.4,7.48,11.22,18.1,32.58,3.4,0.91,0.506,1.0,21.36,1
36,26.05,91.49,248.0,13.8,2.0,4.4,6.6,6.0,10.8,2.0,0.53,0.499,1.0,4.2,1
36,26.05,91.49,248.0,13.8,2.4,5.28,7.92,8.4,15.12,2.4,0.64,0.491,1.0,7.2,1
36,26.05,91.49,248.0,13.8,7.8,17.16,25.74,20.2,36.36,7.8,2.08,0.496,1.0,10.62,1
36,26.05,91.49,248.0,13.8,4.5,9.9,14.85,22.3,40.14,4.5,1.2,0.505,1.0,25.29,1
36,26.05,91.49,248.0,13.8,4.4,9.68,14.52,26.4,47.52,4.4,1.17,0.509,1.0,33.0,1
36,26.05,91.49,248.0,13.8,5.1,11.22,16.83,40.3,72.54,5.1,1.36,0.512,1.0,55.71,1
36,26.05,91.49,248.0,13.8,6.3,13.86,20.79,36.7,66.06,6.3,1.68,0.506,1.0,45.27,1
36,26.05,91.49,248.0,13.8,5.0,11.0,16.5,16.9,30.42,5.0,1.33,0.505,1.0,13.92,1
36,26.05,91.49,248.0,13.8,5.2,11.44,17.16,16.1,28.98,5.2,1.39,0.493,1.0,11.82,1
36,26.05,91.49,248.0,13.8,1.5,3.3,4.95,8.4,15.12,1.5,0.4,0.505,1.0,10.17,1
36,26.05,91.49,248.0,13.8,3.0,6.6,9.9,4.5,8.1,3.0,0.8,0.486,1.0,0.0,1
36,26.05,91.49,248.0,13.8,9.5,20.9,31.35,18.7,33.66,9.5,2.53,0.491,1.0,2.31,1
36,26.05,91.49,248.0,13.8,4.5,9.9,14.85,7.6,13.68,4.5,1.2,0.489,1.0,0.0,1
36,26.05,91.49,248.0,13.8,5.8,12.76,19.14,18.5,33.3,5.8,1.55,0.497,1.0,14.16,1
36,26.05,91.49,248.0,13.8,5.9,12.98,19.47,13.9,25.02,5.9,1.57,0.499,1.0,5.55,1
36,26.05,91.49,248.0,13.8,1.7,3.74,5.61,4.0,7.2,1.7,0.45,0.495,1.0,1.59,1
36,26.05,91.49,248.0,13.8,1.0,2.2,3.3,4.1,7.38,1.0,0.27,0.492,1.0,4.08,1
36,26.05,91.49,248.0,13.8,3.9,8.58,12.87,29.2,52.56,3.9,1.04,0.506,1.0,39.69,1
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.543,0.0,0
36,26.05,91.49,248.0,13.8,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.256,0.534,0.0,0
36,26.05,91.49,248.0,13.8,0.2,0.44,0.66,0.5,0.9,0.2,0.05,0.257,0.535,0.24,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.532,0.0,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.532,0.0,0
36,26.05,91.49,248.0,13.8,0.2,0.44,0.66,0.4,0.72,0.2,0.05,0.256,0.532,0.06,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.531,0.0,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.528,0.0,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.535,0.0,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.557,0.0,0
36,26.05,91.49,248.0,13.8,0.1,0.22,0.33,0.2,0.36,0.1,0.03,0.468,0.975,0.03,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.923,0.0,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.888,0.0,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.855,0.0,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399,0.83,0.0,0
36,26.05,91.49,248.0,13.8,2.1,4.62,6.93,2.1,3.78,2.1,0.56,0.403,0.839,0.0,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.79,0.0,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.77,0.0,0
36,26.05,91.49,248.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.744,0.0,0
36,26.05,91.49,248.0,13.8,1.0,2.2,3.3,1.0,1.8,1.0,0.27,0.349,0.727,0.0,0
37,26.05,91.58,256.0,14.6,6.5,14.3,21.45,37.1,66.78,6.5,1.73,0.506,1.0,45.33,1
37,26.05,91.58,256.0,14.6,11.8,25.96,38.94,35.5,63.9,11.8,3.15,0.511,1.0,24.96,1
37,26.05,91.58,256.0,14.6,8.4,18.48,27.72,39.0,70.2,8.4,2.24,0.51,1.0,42.48,1
37,26.05,91.58,256.0,14.6,5.9,12.98,19.47,54.6,98.28,5.9,1.57,0.512,1.0,78.81,1
37,26.05,91.58,256.0,14.6,3.6,7.92,11.88,24.7,44.46,3.6,0.96,0.505,1.0,32.58,1
37,26.05,91.58,256.0,14.6,13.0,28.6,42.9,38.4,69.12,13.0,3.47,0.506,1.0,26.22,1
37,26.05,91.58,256.0,14.6,3.8,8.36,12.54,15.4,27.72,3.8,1.01,0.504,1.0,15.18,1
37,26.05,91.58,256.0,14.6,8.4,18.48,27.72,33.0,59.4,8.4,2.24,0.508,1.0,31.68,1
37,26.05,91.58,256.0,14.6,21.5,47.3,70.95,31.0,55.8,21.5,5.73,0.502,1.0,0.0,1
37,26.05,91.58,256.0,14.6,6.2,13.64,20.46,8.2,14.76,6.2,1.65,0.486,1.0,0.0,1
37,26.05,91.58,256.0,14.6,7.7,16.94,25.41,21.1,37.98,7.7,2.05,0.496,1.0,12.57,1
37,26.05,91.58,256.0,14.6,8.2,18.04,27.06,43.0,77.4,8.2,2.19,0.506,1.0,50.34,1
37,26.05,91.58,256.0,14.6,2.7,5.94,8.91,10.4,18.72,2.7,0.72,0.495,1.0,9.81,1
37,26.05,91.58,256.0,14.6,3.4,7.48,11.22,9.7,17.46,3.4,0.91,0.501,1.0,6.24,1
37,26.05,91.58,256.0,14.6,0.9,1.98,2.97,2.6,4.68,0.9,0.24,0.488,1.0,1.71,1
37,26.05,91.58,256.0,14.6,2.7,5.94,8.91,5.0,9.0,2.7,0.72,0.48,0.999,0.09,1
37,26.05,91.58,256.0,14.6,3.0,6.6,9.9,6.0,10.8,3.0,0.8,0.486,1.0,0.9,1
37,26.05,91.58,256.0,14.6,12.0,26.4,39.6,38.3,68.94,12.0,3.2,0.502,1.0,29.34,1
37,26.05,91.58,256.0,14.6,4.4,9.68,14.52,18.3,32.94,4.4,1.17,0.499,1.0,18.42,1
37,26.05,91.58,256.0,14.6,17.4,38.28,57.42,48.5,87.3,17.4,4.64,0.504,1.0,29.88,1
37,26.05,91.58,256.0,14.6,9.7,21.34,32.01,41.1,73.98,9.7,2.59,0.512,1.0,41.97,1
37,26.05,91.58,256.0,14.6,9.0,19.8,29.7,54.7,98.46,9.0,2.4,0.507,1.0,68.76,1
37,26.05,91.58,256.0,14.6,4.7,10.34,15.51,13.4,24.12,4.7,1.25,0.503,1.0,8.61,1
37,26.05,91.58,256.0,14.6,0.8,1.76,2.64,5.6,10.08,0.8,0.21,0.502,1.0,7.44,1
37,26.05,91.58,256.0,14.6,2.9,6.38,9.57,13.8,24.84,2.9,0.77,0.505,1.0,15.27,1
37,26.05,91.58,256.0,14.6,1.1,2.42,3.63,5.0,9.0,1.1,0.29,0.495,1.0,5.37,1
37,26.05,91.58,256.0,14.6,2.5,5.5,8.25,7.7,13.86,2.5,0.67,0.479,0.998,5.61,1
37,26.05,91.58,256.0,14.6,6.6,14.52,21.78,15.0,27.0,6.6,1.76,0.488,1.0,5.22,1
37,26.05,91.58,256.0,14.6,5.4,11.88,17.82,22.6,40.68,5.4,1.44,0.505,1.0,22.86,1
37,26.05,91.58,256.0,14.6,3.9,8.58,12.87,26.8,48.24,3.9,1.04,0.507,1.0,35.37,1
37,26.05,91.58,256.0,14.6,3.9,8.58,12.87,39.4,70.92,3.9,1.04,0.512,1.0,58.05,1
37,26.05,91.58,256.0,14.6,6.9,15.18,22.77,37.2,66.96,6.9,1.84,0.504,1.0,44.19,1
37,26.05,91.58,256.0,14.6,19.8,43.56,65.34,37.9,68.22,19.8,5.28,0.505,1.0,2.88,1
37,26.05,91.58,256.0,14.6,5.2,11.44,17.16,16.0,28.8,5.2,1.39,0.503,1.0,11.64,1
37,26.05,91.58,256.0,14.6,5.7,12.54,18.81,11.3,20.34,5.7,1.52,0.503,1.0,1.53,1
37,26.05,91.58,256.0,14.6,2.9,6.38,9.57,11.0,19.8,2.9,0.77,0.495,1.0,10.23,1
37,26.05,91.58,256.0,14.6,3.1,6.82,10.23,9.5,17.1,3.1,0.83,0.494,1.0,6.87,1
37,26.05,91.58,256.0,14.6,3.2,7.04,10.56,12.3,22.14,3.2,0.85,0.501,1.0,11.58,1
37,26.05,91.58,256.0,14.6,2.8,6.16,9.24,9.9,17.82,2.8,0.75,0.493,1.0,8.58,1
37,26.05,91.58,256.0,14.6,6.3,13.86,20.79,11.4,20.52,6.3,1.68,0.494,1.0,0.0,1
37,26.05,91.58,256.0,14.6,1.1,2.42,3.63,3.9,7.02,1.1,0.29,0.496,1.0,3.39,1
37,26.05,91.58,256.0,14.6,1.9,4.18,6.27,8.2,14.76,1.9,0.51,0.499,1.0,8.49,1
37,26.05,91.58,256.0,14.6,3.6,7.92,11.88,25.9,46.62,3.6,0.96,0.501,1.0,34.74,1
37,26.05,91.58,256.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.435,0.0,0
37,26.05,91.58,256.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.431,0.0,0
37,26.05,91.58,256.0,14.6,0.3,0.66,0.99,0.5,0.9,0.3,0.08,0.213,0.445,0.0,0
37,26.05,91.58,256.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.441,0.0,0
37,26.05,91.58,256.0,14.6,0.5,1.1,1.65,0.5,0.9,0.5,0.13,0.214,0.445,0.0,0
37,26.05,91.58,256.0,14.6,0.9,1.98,2.97,1.4,2.52,0.9,0.24,0.224,0.467,0.0,0
37,26.05,91.58,256.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.463,0.0,0
37,26.05,91.58,256.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.446,0.0,0
37,26.05,91.58,256.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.445,0.0,0
37,26.05,91.58,256.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.468,0.0,0
37,26.05,91.58,256.0,14.6,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.428,0.892,0.0,0
37,26.05,91.58,256.0,14.6,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.398,0.828,0.0,0
37,26.05,91.58,256.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.778,0.0,0
37,26.05,91.58,256.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.733,0.0,0
37,26.05,91.58,256.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.694,0.0,0
37,26.05,91.58,256.0,14.6,2.1,4.62,6.93,2.3,4.14,2.1,0.56,0.333,0.694,0.0,0
37,26.05,91.58,256.0,14.6,0.1,0.22,0.33,0.3,0.54,0.1,0.03,0.304,0.634,0.21,0
37,26.05,91.58,256.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.604,0.0,0
37,26.05,91.58,256.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.574,0.0,0
37,26.05,91.58,256.0,14.6,0.3,0.66,0.99,0.3,0.54,0.3,0.08,0.263,0.548,0.0,0
38,26.05,91.67,264.0,15.4,5.3,11.66,17.49,38.7,69.66,5.3,1.41,0.505,1.0,52.17,1
38,26.05,91.67,264.0,15.4,9.5,20.9,31.35,33.4,60.12,9.5,2.53,0.508,1.0,28.77,1
38,26.05,91.67,264.0,15.4,10.4,22.88,34.32,48.7,87.66,10.4,2.77,0.507,1.0,53.34,1
38,26.05,91.67,264.0,15.4,4.7,10.34,15.51,54.5,98.1,4.7,1.25,0.511,1.0,82.59,1
38,26.05,91.67,264.0,15.4,4.1,9.02,13.53,18.5,33.3,4.1,1.09,0.509,1.0,19.77,1
38,26.05,91.67,264.0,15.4,7.8,17.16,25.74,34.2,61.56,7.8,2.08,0.506,1.0,35.82,1
38,26.05,91.67,264.0,15.4,5.8,12.76,19.14,24.4,43.92,5.8,1.55,0.506,1.0,24.78,1
38,26.05,91.67,264.0,15.4,5.7,12.54,18.81,27.0,48.6,5.7,1.52,0.506,1.0,29.79,1
38,26.05,91.67,264.0,15.4,9.4,20.68,31.02,21.8,39.24,9.4,2.51,0.502,1.0,8.22,1
38,26.05,91.67,264.0,15.4,3.3,7.26,10.89,4.1,7.38,3.3,0.88,0.488,1.0,0.0,1
38,26.05,91.67,264.0,15.4,4.4,9.68,14.52,15.8,28.44,4.4,1.17,0.497,1.0,13.92,1
38,26.05,91.67,264.0,15.4,8.1,17.82,26.73,46.7,84.06,8.1,2.16,0.509,1.0,57.33,1
38,26.05,91.67,264.0,15.4,2.6,5.72,8.58,8.3,14.94,2.6,0.69,0.494,1.0,6.36,1
38,26.05,91.67,264.0,15.4,3.3,7.26,10.89,10.9,19.62,3.3,0.88,0.502,1.0,8.73,1
38,26.05,91.67,264.0,15.4,1.7,3.74,5.61,4.0,7.2,1.7,0.45,0.495,1.0,1.59,1
38,26.05,91.67,264.0,15.4,2.0,4.4,6.6,6.3,11.34,2.0,0.53,0.486,1.0,4.74,1
38,26.05,91.67,264.0,15.4,3.0,6.6,9.9,5.9,10.62,3.0,0.8,0.494,1.0,0.72,1
38,26.05,91.67,264.0,15.4,9.7,21.34,32.01,31.4,56.52,9.7,2.59,0.5,1.0,24.51,1
38,26.05,91.67,264.0,15.4,5.2,11.44,17.16,16.5,29.7,5.2,1.39,0.504,1.0,12.54,1
38,26.05,91.67,264.0,15.4,15.0,33.0,49.5,43.3,77.94,15.0,4.0,0.502,1.0,28.44,1
38,26.05,91.67,264.0,15.4,5.2,11.44,17.16,39.4,70.92,5.2,1.39,0.513,1.0,53.76,1
38,26.05,91.67,264.0,15.4,8.9,19.58,29.37,52.2,93.96,8.9,2.37,0.509,1.0,64.59,1
38,26.05,91.67,264.0,15.4,7.1,15.62,23.43,17.5,31.5,7.1,1.89,0.503,1.0,8.07,1
38,26.05,91.67,264.0,15.4,2.7,5.94,8.91,9.0,16.2,2.7,0.72,0.503,1.0,7.29,1
38,26.05,91.67,264.0,15.4,2.5,5.5,8.25,11.1,19.98,2.5,0.67,0.501,1.0,11.73,1
38,26.05,91.67,264.0,15.4,1.6,3.52,5.28,8.5,15.3,1.6,0.43,0.498,1.0,10.02,1
38,26.05,91.67,264.0,15.4,4.7,10.34,15.51,11.3,20.34,4.7,1.25,0.495,1.0,4.83,1
38,26.05,91.67,264.0,15.4,3.9,8.58,12.87,19.8,35.64,3.9,1.04,0.503,1.0,22.77,1
38,26.05,91.67,264.0,15.4,4.9,10.78,16.17,20.6,37.08,4.9,1.31,0.501,1.0,20.91,1
38,26.05,91.67,264.0,15.4,3.5,7.7,11.55,22.5,40.5,3.5,0.93,0.511,1.0,28.95,1
38,26.05,91.67,264.0,15.4,3.9,8.58,12.87,37.2,66.96,3.9,1.04,0.512,1.0,54.09,1
38,26.05,91.67,264.0,15.4,7.0,15.4,23.1,40.1,72.18,7.0,1.87,0.509,1.0,49.08,1
38,26.05,91.67,264.0,15.4,25.7,56.54,84.81,39.9,71.82,25.7,6.85,0.504,1.0,0.0,1
38,26.05,91.67,264.0,15.4,10.8,23.76,35.64,13.1,23.58,10.8,2.88,0.5,1.0,0.0,1
38,26.05,91.67,264.0,15.4,2.0,4.4,6.6,10.6,19.08,2.0,0.53,0.503,1.0,12.48,1
38,26.05,91.67,264.0,15.4,5.6,12.32,18.48,15.3,27.54,5.6,1.49,0.498,1.0,9.06,1
38,26.05,91.67,264.0,15.4,6.2,13.64,20.46,16.2,29.16,6.2,1.65,0.498,1.0,8.7,1
38,26.05,91.67,264.0,15.4,4.6,10.12,15.18,8.9,16.02,4.6,1.23,0.501,1.0,0.84,1
38,26.05,91.67,264.0,15.4,6.1,13.42,20.13,13.8,24.84,6.1,1.63,0.498,1.0,4.71,1
38,26.05,91.67,264.0,15.4,1.0,2.2,3.3,5.0,9.0,1.0,0.27,0.499,1.0,5.7,1
38,26.05,91.67,264.0,15.4,1.6,3.52,5.28,5.8,10.44,1.6,0.43,0.498,1.0,5.16,1
38,26.05,91.67,264.0,15.4,1.2,2.64,3.96,4.0,7.2,1.2,0.32,0.496,1.0,3.24,1
38,26.05,91.67,264.0,15.4,6.3,13.86,20.79,28.8,51.84,6.3,1.68,0.504,1.0,31.05,1
38,26.05,91.67,264.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.587,0.0,0
38,26.05,91.67,264.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.583,0.0,0
38,26.05,91.67,264.0,15.4,0.4,0.88,1.32,0.8,1.44,0.4,0.11,0.281,0.585,0.12,0
38,26.05,91.67,264.0,15.4,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.273,0.569,0.0,0
38,26.05,91.67,264.0,15.4,1.3,2.86,4.29,1.4,2.52,1.3,0.35,0.269,0.56,0.0,0
38,26.05,91.67,264.0,15.4,5.6,12.32,18.48,6.6,11.88,5.6,1.49,0.304,0.634,0.0,0
38,26.05,91.67,264.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.565,0.0,0
38,26.05,91.67,264.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.544,0.0,0
38,26.05,91.67,264.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.534,0.0,0
38,26.05,91.67,264.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.551,0.0,0
38,26.05,91.67,264.0,15.4,0.1,0.22,0.33,0.3,0.54,0.1,0.03,0.432,0.899,0.21,0
38,26.05,91.67,264.0,15.4,0.1,0.22,0.33,0.2,0.36,0.1,0.03,0.409,0.853,0.03,0
38,26.05,91.67,264.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.817,0.0,0
38,26.05,91.67,264.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377,0.785,0.0,0
38,26.05,91.67,264.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.758,0.0,0
38,26.05,91.67,264.0,15.4,1.9,4.18,6.27,3.7,6.66,1.9,0.51,0.374,0.778,0.39,0
38,26.05,91.67,264.0,15.4,0.2,0.44,0.66,0.5,0.9,0.2,0.05,0.351,0.73,0.24,0
38,26.05,91.67,264.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.707,0.0,0
38,26.05,91.67,264.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.682,0.0,0
38,26.05,91.67,264.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.654,0.0,0
39,26.05,91.76,272.0,16.2,6.3,13.86,20.79,30.9,55.62,6.3,1.68,0.506,1.0,34.83,1
39,26.05,91.76,272.0,16.2,6.9,15.18,22.77,23.5,42.3,6.9,1.84,0.507,1.0,19.53,1
39,26.05,91.76,272.0,16.2,8.7,19.14,28.71,69.6,125.28,8.7,2.32,0.51,1.0,96.57,1
39,26.05,91.76,272.0,16.2,6.1,13.42,20.13,63.0,113.4,6.1,1.63,0.509,1.0,93.27,1
39,26.05,91.76,272.0,16.2,4.8,10.56,15.84,21.1,37.98,4.8,1.28,0.506,1.0,22.14,1
39,26.05,91.76,272.0,16.2,10.0,22.0,33.0,24.7,44.46,10.0,2.67,0.505,1.0,11.46,1
39,26.05,91.76,272.0,16.2,5.1,11.22,16.83,17.6,31.68,5.1,1.36,0.509,1.0,14.85,1
39,26.05,91.76,272.0,16.2,3.6,7.92,11.88,22.3,40.14,3.6,0.96,0.506,1.0,28.26,1
39,26.05,91.76,272.0,16.2,8.5,18.7,28.05,12.4,22.32,8.5,2.27,0.5,1.0,0.0,1
39,26.05,91.76,272.0,16.2,0.4,0.88,1.32,1.9,3.42,0.4,0.11,0.491,1.0,2.1,1
39,26.05,91.76,272.0,16.2,6.2,13.64,20.46,18.7,33.66,6.2,1.65,0.5,1.0,13.2,1
39,26.05,91.76,272.0,16.2,9.3,20.46,30.69,45.0,81.0,9.3,2.48,0.506,1.0,50.31,1
39,26.05,91.76,272.0,16.2,3.4,7.48,11.22,7.6,13.68,3.4,0.91,0.491,1.0,2.46,1
39,26.05,91.76,272.0,16.2,2.8,6.16,9.24,11.1,19.98,2.8,0.75,0.501,1.0,10.74,1
39,26.05,91.76,272.0,16.2,2.1,4.62,6.93,3.4,6.12,2.1,0.56,0.493,1.0,0.0,1
39,26.05,91.76,272.0,16.2,2.3,5.06,7.59,7.3,13.14,2.3,0.61,0.491,1.0,5.55,1
39,26.05,91.76,272.0,16.2,2.2,4.84,7.26,4.6,8.28,2.2,0.59,0.493,1.0,1.02,1
39,26.05,91.76,272.0,16.2,10.5,23.1,34.65,31.3,56.34,10.5,2.8,0.501,1.0,21.69,1
39,26.05,91.76,272.0,16.2,5.5,12.1,18.15,16.8,30.24,5.5,1.47,0.503,1.0,12.09,1
39,26.05,91.76,272.0,16.2,12.8,28.16,42.24,37.2,66.96,12.8,3.41,0.506,1.0,24.72,1
39,26.05,91.76,272.0,16.2,4.1,9.02,13.53,39.0,70.2,4.1,1.09,0.514,1.0,56.67,1
39,26.05,91.76,272.0,16.2,8.6,18.92,28.38,51.9,93.42,8.6,2.29,0.508,1.0,65.04,1
39,26.05,91.76,272.0,16.2,5.9,12.98,19.47,17.6,31.68,5.9,1.57,0.502,1.0,12.21,1
39,26.05,91.76,272.0,16.2,7.2,15.84,23.76,17.5,31.5,7.2,1.92,0.499,1.0,7.74,1
39,26.05,91.76,272.0,16.2,2.3,5.06,7.59,11.6,20.88,2.3,0.61,0.506,1.0,13.29,1
39,26.05,91.76,272.0,16.2,1.8,3.96,5.94,4.9,8.82,1.8,0.48,0.5,1.0,2.88,1
39,26.05,91.76,272.0,16.2,5.6,12.32,18.48,14.5,26.1,5.6,1.49,0.493,1.0,7.62,1
39,26.05,91.76,272.0,16.2,4.0,8.8,13.2,17.9,32.22,4.0,1.07,0.498,1.0,19.02,1
39,26.05,91.76,272.0,16.2,4.2,9.24,13.86,15.4,27.72,4.2,1.12,0.499,1.0,13.86,1
39,26.05,91.76,272.0,16.2,2.4,5.28,7.92,23.2,41.76,2.4,0.64,0.509,1.0,33.84,1
39,26.05,91.76,272.0,16.2,3.2,7.04,10.56,34.0,61.2,3.2,0.85,0.512,1.0,50.64,1
39,26.05,91.76,272.0,16.2,5.9,12.98,19.47,32.7,58.86,5.9,1.57,0.507,1.0,39.39,1
39,26.05,91.76,272.0,16.2,8.7,19.14,28.71,32.0,57.6,8.7,2.32,0.505,1.0,28.89,1
39,26.05,91.76,272.0,16.2,7.0,15.4,23.1,19.2,34.56,7.0,1.87,0.504,1.0,11.46,1
39,26.05,91.76,272.0,16.2,3.8,8.36,12.54,13.5,24.3,3.8,1.01,0.506,1.0,11.76,1
39,26.05,91.76,272.0,16.2,4.7,10.34,15.51,11.8,21.24,4.7,1.25,0.5,1.0,5.73,1
39,26.05,91.76,272.0,16.2,8.8,19.36,29.04,28.5,51.3,8.8,2.35,0.502,1.0,22.26,1
39,26.05,91.76,272.0,16.2,3.6,7.92,11.88,7.2,12.96,3.6,0.96,0.501,1.0,1.08,1
39,26.05,91.76,272.0,16.2,6.2,13.64,20.46,20.4,36.72,6.2,1.65,0.498,1.0,16.26,1
39,26.05,91.76,272.0,16.2,0.6,1.32,1.98,4.8,8.64,0.6,0.16,0.497,1.0,6.66,1
39,26.05,91.76,272.0,16.2,2.4,5.28,7.92,6.1,10.98,2.4,0.64,0.498,1.0,3.06,1
39,26.05,91.76,272.0,16.2,6.2,13.64,20.46,10.0,18.0,6.2,1.65,0.502,1.0,0.0,1
39,26.05,91.76,272.0,16.2,2.8,6.16,9.24,22.6,40.68,2.8,0.75,0.499,1.0,31.44,1
39,26.05,91.76,272.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.585,0.0,0
39,26.05,91.76,272.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.576,0.0,0
39,26.05,91.76,272.0,16.2,1.8,3.96,5.94,3.5,6.3,1.8,0.48,0.289,0.601,0.36,0
39,26.05,91.76,272.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.557,0.0,0
39,26.05,91.76,272.0,16.2,0.8,1.76,2.64,0.9,1.62,0.8,0.21,0.269,0.56,0.0,0
39,26.05,91.76,272.0,16.2,6.4,14.08,21.12,6.7,12.06,6.4,1.71,0.297,0.619,0.0,0
39,26.05,91.76,272.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.542,0.0,0
39,26.05,91.76,272.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.525,0.0,0
39,26.05,91.76,272.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.515,0.0,0
39,26.05,91.76,272.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.528,0.0,0
39,26.05,91.76,272.0,16.2,0.1,0.22,0.33,0.3,0.54,0.1,0.03,0.46,0.958,0.21,0
39,26.05,91.76,272.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434,0.903,0.0,0
39,26.05,91.76,272.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.871,0.0,0
39,26.05,91.76,272.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407,0.847,0.0,0
39,26.05,91.76,272.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.817,0.0,0
39,26.05,91.76,272.0,16.2,1.1,2.42,3.63,2.1,3.78,1.1,0.29,0.387,0.805,0.15,0
39,26.05,91.76,272.0,16.2,0.2,0.44,0.66,0.4,0.72,0.2,0.05,0.368,0.767,0.06,0
39,26.05,91.76,272.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.747,0.0,0
